timestamp,session_id,tg_id,week,group_id,cubes_reactive,cubes_proactive,cubes_operational,cubes_pool,satisfaction,representative,work_life,pss_1,pss_2,pss_3,pss_4,takeaway,comment,time_total,device_type,Фактор дистресса,Фактор совладания,Воспринимаемый стресс
2026-07-12 09:23:16,048f1daccc309f980024b9de2ebdb972,kiralary,1,☀️%20Лучики%20(ДС%202026q3),2,3,1,0,6,3,2,2,3,3,3,"Многие мои проблемы с перегруженностью были от невыписанных задач. Я столько всего выписала после практики крючками, и стало гораздо легче жить",Спасибо большое за ваш курс! Это какое-то чудо!,325,mobile,5,6,7
2026-07-12 09:25:22,41b69a17b112b1d8528da06773356f11,shaklein_e,1,🔥%20Огоньки%20(ДС%202026q3),1,4,1,0,6,0,0,1,3,4,1,,,103,mobile,2,7,3
2026-07-12 09:36:02,1db034b5a4f4931ff05cbbf2e24bcc95,maximvj,1,12НГ%202026q3,4,0,0,2,3,-2,1,3,3,3,2,,,82,desktop,5,6,7
2026-07-12 09:49:06,68f696faba6516465a6a0b113f7500e6,GriDV,1,💥 Искорки (ДС 2026q3),1,1,2,2,5,2,-2,2,2,3,0,,,183,desktop,2,5,5
2026-07-12 09:54:57,699deb12eefb3815b3d0ec0e2e744379,semarglll,1,☀️ Лучики (ДС 2026q3),4,1,1,0,5,0,2,3,2,2,3,"Погрузиться полноценно в практики не всегда вышло. 
НО я перечитал главы из ДТ, почистил старый список сингулярки и наполнил его актуальными задачами. 
Дело за _малым_, еженедельным и ежедневными обзорами, верно?)
Пока не чувствую в себе сил в тегогонке, но я лежу в том направлении","Не для протокола
Одним из главных достижений недели считаю настройку всего отдела против нового тупорылого руководства, и коллективное и персональное озвучивание накопившихся проблем. 
Ну в крайнем случае уволят, но это всё фигня. А ВДРУГ УСЛОВИЯ И ВЫПРЯМЯТСЯ, до выпрямления итальянская забастовка. Я крутой работник целые 8 часов, дальше я превращаюсь в семьянина.

Ваша роль во всём этом интересная. 
Прошлый спринт я отмечал в пульс опросе отвратные недели и отмечал всегда что они хуже моей обычной. К концу второго месяца поймал озарение,что отвратные недели превратились в нью нормал. 
И крепко задумался.",1408,desktop,6,4,10
2026-07-12 10:06:05,bbe3ed20221f7173e7fa821ed6515888,maksimbochkov,1,12НГ 2026q3,0,2,4,0,4,0,2,3,3,2,3,что можно перестать раскрашивать какие-то кубики зеленым или красным просто потому что так чувствую строго попробовать определить что согласуется с моими целями а что нет на текущий спринт,,350,desktop,6,5,9
2026-07-12 10:07:44,49b359359980b033f449384c921536f5,dimisi,1,💥 Искорки (ДС 2026q3),1,2,3,0,7,2,-2,2,2,3,3,"Формулировку задач для обезьяны, работу с идеями и проектами. Закрепил отдых. ОТДЫХ КРУТА! (надеюсь меня не уволят)))",,326,desktop,5,5,8
2026-07-12 10:16:22,d93ba2f7f9c4e558e78efa75830d24ea,Margarita_Zok,1,12НГ%202026q3,2,2,2,0,3,-2,1,3,2,0,4,Когда нет физических сил продуктивность отсутствует,,161,mobile,7,2,13
2026-07-12 10:18:36,2c899bc323f7e1295c5379799e7379fc,msartaev,1,12НГ%202026q3,3,1,2,0,4,-1,0,3,3,2,2,"Очень большой проект закончился и его окончание затянулось:) надо больше публичности себя, чтобы было больше доверия",,175,mobile,5,5,8
2026-07-12 10:24:47,ff54c562d00c0afb21d82ca24c0ef57a,moronizzz,1,12НГ 2026q3,0,1,5,0,4,0,2,0,0,1,0,,,35,desktop,0,1,7
2026-07-12 10:29:50,de33b477b09d052b3f5c44983f8a65ed,tael_taeglin,1,чат,1,1,4,0,4,-1,3,3,3,2,1,"Я поняла, что всё, что было сделано на стратсессиях надо переделать :) Я как будто сочиняла себе проекты вместо того, чтобы погрузиться в те, которые есть.",Спасибо :),136,desktop,4,5,7
2026-07-12 10:36:16,026750efcfef407d566ed58dd95b74f4,Logsh123,1,🔥 Огоньки (ДС 2026q3),3,0,3,0,6,1,1,1,4,3,2,"Вспомнил идею ""Саморазвития"", смотря видео от Просто Глеба, там говорилось что 1% достигается не одной ""Темкой"" или ""Ставкой"", а тем что делается ежедневно",Вы крутые,491,desktop,3,7,4
2026-07-12 10:51:06,959f3e0386508d12cc65bf7244ac95a7,TaM_tAm_666,1,чат,0,1,3,2,4,1,0,1,3,3,0,,,236,desktop,1,6,3
2026-07-12 10:57:45,6aabe252615414598787b95c92e23915,vasilev_dm,0,чат,3,0,3,0,4,0,0,2,2,2,2,,,26,mobile,4,4,8
2026-07-12 11:00:07,6d606481986bb76ef00e33bd5bef64e1,vasilev_dm,1,чат,2,1,3,0,3,0,2,1,3,2,3,Разбирать проекты сложно. Восхищаюсь бадди которые входят в спринт с уде разобранными проектами и подготовленной табличкой для трека продвижения,,133,mobile,4,5,7
2026-07-12 11:08:57,8f3c41568c0d51139869d51d602e38dc,DaniilShipilov,1,12НГ%202026q3,1,2,3,0,7,2,0,0,4,3,2,,,107,mobile,2,7,3
2026-07-12 11:26:50,67f5d3d1865b3a936dd13e2c527d0130,fyodor5,1,💥 Искорки (ДС 2026q3),1,0,2,3,3,-2,0,2,4,2,0,,"Испытал разочарование от ""практик"":
Прошёлся по крючкам, новых задач в списке, что уже веду, не появилось. Практика известна и давно пользуюсь. Софт выбирать мне не требовалось, так как ведением задач занимаюсь давно.
Текст книги перечитал по заданию, новых мыслей или озарений не удалось получить.
Второй раз не попал на живое мероприятие в четверг из-за проблем организаторов, испытал разочарование.
Испытываю раздражение от куяи мест, где публикуется инфо спринта - приходится проходить по нескольку раз по источникам, чтобы понять, что надо делать. Нафига игрофикация какая-то с ботом вообще не понял, забил на публикацию какую-то в канале группы поэтому.",508,mobile,2,6,4
2026-07-12 11:33:05,59919a4041cf9e906cf76f003a79e6f9,advertumacj,1,12НГ 2026q3,0,1,3,2,2,-2,0,3,3,2,2,"наверное, надо пользоваться планом из разбора проектов....",,63,desktop,5,5,8
2026-07-12 11:41:18,8dc8eeb67e458b820afa325dbe43ee3e,FixGN,1,12НГ 2026q3,1,3,2,0,5,1,-1,1,3,2,2,"Думаю, что на этой неделе самым ценным было осознать полезность практики ""Не пользоваться устройствами за час до сна"". Всё-таки благодаря ней, я начал ложиться раньше, больше спать и высыпаться... Я всё ещё сплю по 11 часов по выходным, но, думаю, если дальше я буду придерживаться практики, то я наконец-таки высплюсь :-)",,191,desktop,3,5,6
2026-07-12 12:14:33,e719c21754ad29c149a5b9eb795657ab,dmtrx7alien,1,12НГ 2026q3,0,4,2,0,6,1,-1,1,4,4,1,"Я доверяю себе, доверяю той части которую понимаю, доверяю той части которую не понимаю.",,190,mobile,2,8,2
2026-07-12 12:35:16,459f033e0e3301b6a20afcc5afa7007e,artsm92,1,🔥%20Огоньки%20(ДС%202026q3),3,2,1,0,4,-1,0,3,3,2,3,,,63,mobile,6,5,9
2026-07-12 12:41:39,3199530117ad1b50f9fbb2e3044ed164,xamess,1,🌟 Звёздочки (ДС 2026q3),1,2,3,0,5,1,2,2,3,3,2,Обезьянкой можно управлять,,268,mobile,4,6,6
2026-07-12 12:41:41,d698f92172da49b9512ae3112cbcde87,iuliia_mk,1,12НГ 2026q3,2,2,2,0,5,2,0,3,1,2,3,,,96,desktop,6,3,11
2026-07-12 12:42:11,7223f67c75d94866b95112ac117ef925,timpoorboy,1,12НГ 2026q3,1,3,2,0,5,1,-1,1,1,2,2,,,87,desktop,3,3,8
2026-07-12 12:47:05,20cb2fae15c3a7937243303f5a113fd0,yuliya_kutovaya_jewelry,1,чат,2,3,1,0,7,2,0,1,4,4,0,"фирму открывать не сложно, но что бы от этой массы дел де съехать с катушек нужно держать личный ресурс в норме",,465,desktop,1,8,1
2026-07-12 12:47:33,e29bf2ad0eaae41af5a64c15c947d502,melancholium15,1,12НГ 2026q3,4,1,1,0,4,-1,2,2,3,2,2,"Мне становится тесно на моей работе, мысли какие-то появились, что я вот джедай, а вокруг не джедаи, а я бы хотела работать с джедаями, неприятные мысли, тревожные.",,303,desktop,4,5,7
2026-07-12 12:54:09,86a92045236168340b55edfbc278ca63,barvarbar,1,12НГ%202026q3,0,6,0,0,6,-2,0,1,3,1,3,"Того, что нет в почасовом плане — не будет и по факту",,128,mobile,4,4,8
2026-07-12 13:06:21,e45b3743c712a00cb6f82a93cc4d0a0d,iri_korobova,1,12НГ 2026q3,1,3,2,0,6,3,-3,3,3,3,0,Начинать спринт с отпуска - самое правильное междуспринтье !,,322,mobile,3,6,5
2026-07-12 13:14:01,679e96a9c070bd83ced54f9c384e6ee3,Garikos8,1,🔥 Огоньки (ДС 2026q3),3,1,2,0,5,0,1,1,3,3,2,"Повторение практик джедайства, понял что многое позабылось.",,121,mobile,3,6,5
2026-07-12 13:51:11,2b650126ba82e4b91d2bf1612d05979d,stargriv,1,12НГ%202026q3,1,2,3,0,2,-2,-3,1,3,2,1,,,57,mobile,2,5,5
2026-07-12 14:10:45,c6c217d420af2f16832d5691b5397121,Olegkim0,1,☀️%20Лучики%20(ДС%202026q3),2,3,1,0,3,-1,2,2,2,2,3,,,86,desktop,5,4,9
2026-07-12 14:39:47,6cc0d2395a039a722d3f2461579e274a,MadRedFox,1,12НГ 2026q3,3,0,3,0,6,0,0,2,3,2,3,"Даже если неделя была долгой, жаркой и не слегка долбанутой, то она не лишена прогресса по задачам.",,152,desktop,5,5,8
2026-07-12 15:00:48,eacf83a8c3575a60d90dd38370f749ae,tanjahomiakova,1,12НГ%202026q3,0,5,1,0,7,3,-2,1,4,4,1,Из 14 интересных проектов я оставила понятные.,"Разбор проектов с Катей мне очень помог разобрать свои хотелки и записать их в форме применимой для выполнения. 
Жаль, что дальше в спринте они не повторяются.",278,mobile,2,8,2
2026-07-12 15:11:05,f3f0ed926431a3b0857b917e7629340c,katerrna,1,12НГ 2026q3,1,2,1,2,3,-1,-2,3,3,2,1,Активное занятие вопросами быта в моем случае сигнализируют об активной прокрастинации чего-то важного,,337,mobile,4,5,7
